16.87907662	10.0
17.40019073	10.0
17.92130483	10.0
18.44241894	10.0
18.96353304	10.0
19.48464715	10.0
20.00576126	10.0
20.52687536	10.0
21.04798947	10.0
21.56910357	10.0
22.09021768	10.0
22.61133178	10.0
23.13244589	10.0
23.65356	10.0
24.1746741	10.0
24.69578821	10.0
25.21690231	10.0
25.73801642	10.0
26.25913053	10.0
26.78024463	10.0
27.30135874	10.0
27.82247284	10.0
28.34358695	10.0
28.86470106	10.0
29.38581516	10.0
29.90692927	10.0
30.42804337	10.0
30.94915748	10.0
31.47027159	10.0
31.99138569	10.0
32.5124998	10.0
33.0336139	10.0
33.55472801	10.0
34.07584212	8.681124294031857
34.59695622	8.57335040074638
35.11807033	8.449403243151403
35.63918443	8.99608338951062
36.16029854	8.826847563201214
36.68141265	8.692582233714344
37.20252675	7.861934551745206
37.72364086	7.731131653288901
38.24475496	7.596432265762654
38.76586907	7.453172174984981
39.28698318	8.005492650501902
39.80809728	7.867485751603097
40.32921139	7.033728903621044
40.85032549	6.877536403374821
41.3714396	6.726132216078251
41.8925537	6.583097487453077
42.41366781	6.436826390420852
42.93478192	6.285524729863589
43.45589602	6.138381076612348
43.97701013	6.692845451933611
44.49812423	6.526175091402081
45.01923834	6.2693810714544425
45.54035245	5.924483848016094
46.06146655	5.545851694134782
46.58258066	5.1867727538955055
47.10369476	4.874727233610579
47.62480887	4.6219758026106845
48.14592298	4.434080378129546
48.66703708	4.307334380103523
49.18815119	4.22919553825683
49.70926529	4.176384000536119
50.2303794	4.11870116462022
50.75149351	4.027582515575602
51.27260761	3.8837033638330114
51.79372172	3.686143675770492
52.31483582	3.449288227261828
52.83594993	3.1959702446548346
53.35706404	2.948409221257546
53.87817814	2.7220339125449406
54.39929225	2.522711985253019
54.92040635	2.352519005444246
55.44152046	2.2132603346856063
55.96263457	2.1080608749365957
56.48374867	2.040758818601882
57.00486278	2.0138256503639935
57.52597688	2.0269423778851334
58.04709099	2.0773926812286057
58.5682051	2.16121010358339
59.089319200000006	2.274797371783253
59.61043331	2.4163423394002397
60.13154741	2.585710773582859
60.65266152	2.7846024048037528
61.17377562	3.0142985430155944
61.69488973	3.2752443157794313
62.21600384	3.5677852451142313
62.73711794	3.8943280830764206
63.25823205	4.255569921683648
63.77934615	4.645315419979089
64.30046026	5.043534367386862
64.82157437	5.400160719126226
65.34268847	5.6666635552632405
65.86380258	5.750959274498059
66.38491668	5.670835409357746
66.90603079	5.512503133876239
67.4271449	5.344771001529031
67.948259	5.21295117379882
68.46937311	5.127257299634026
68.99048721	5.092664920636391
69.51160132	5.1217416019145
70.03271543	5.221889967773669
70.55382953	5.3379931224175525
71.07494364	5.487250306450446
71.59605774	5.734078777884755
72.11717185	6.064444743132643
72.63828596	6.450769705625009
73.15940006	6.890200175476438
73.68051417	7.264177254919972
74.20162827	7.491095862369063
74.72274238	6.91735309097738
75.24385649	7.031975753054765
75.76497059	7.14305479051262
76.2860847	7.251081007216985
76.8071988	7.353837558838173
77.32831291	7.449942407214717
77.84942702	7.5405110884558955
78.37054112	7.625729926224858
78.89165523	7.706149426091297
79.41276933	7.783921619604626
79.93388344	7.85887014315104
80.45499755	7.930303873453926
80.97611165	7.998949847089424
81.49722576	8.063490135073863
82.01833986	8.125857096037452
82.53945397	8.186677588938966
83.06056807	10.0
83.58168218	10.0
84.10279629	10.0
84.62391039	10.0
85.1450245	10.0
85.6661386	10.0
86.18725271	10.0
86.70836682	10.0
87.22948092	10.0
87.75059503	10.0
88.27170913	10.0
88.79282324	10.0
89.31393735	10.0
89.83505145	10.0
90.35616556	10.0
90.87727966	10.0
91.39839377	10.0
91.91950788	10.0
92.44062198	10.0
92.96173609	10.0

